session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level
S215488,U4826,M037,2024-06-29,42,47.3,Mobile,HD
S215489,U4826,S080,2024-04-05,21,62.3,Mobile,HD
S215490,U4826,M186,2024-06-21,141,91.9,Desktop,HD
S215491,U4826,M051,2024-06-30,129,83.8,Tablet,SD
S215492,U4826,M063,2024-05-25,104,100.0,Mobile,HD
S215493,U4826,M160,2024-02-20,48,30.2,Mobile,HD
S215494,U4826,M068,2024-08-25,169,100.0,Smart TV,4K
S215495,U4826,M022,2024-03-20,100,68.1,Desktop,4K
S215496,U4826,M126,2024-04-12,61,55.2,Desktop,HD
S215497,U4826,M168,2024-04-25,110,78.6,Smart TV,SD
S215498,U4826,S092,2024-03-11,43,75.3,Desktop,HD
S215499,U4826,M097,2024-05-15,105,80.8,Smart TV,HD
S215500,U4826,M200,2024-04-09,86,70.5,Tablet,SD
S215501,U4826,M064,2024-03-22,75,66.7,Tablet,4K
S215502,U4826,M066,2024-07-09,112,84.1,Mobile,SD
S215503,U4826,S050,2024-07-17,36,92.3,Mobile,HD
S215504,U4826,M095,2024-07-23,88,67.9,Gaming Console,SD
S215505,U4826,M021,2024-03-16,148,100.0,Tablet,4K
S215506,U4826,M131,2024-08-29,109,62.0,Desktop,HD
S215507,U4826,M133,2024-05-16,118,96.4,Mobile,HD
S215508,U4826,S085,2024-08-03,18,69.6,Desktop,4K
S215509,U4826,S047,2024-06-09,45,78.7,Mobile,HD
S215510,U4826,M138,2024-02-22,74,50.6,Smart TV,HD
S215511,U4826,M064,2024-01-10,92,81.4,Mobile,HD
S215512,U4827,M149,2024-05-13,67,56.5,Tablet,HD
S215513,U4827,M088,2024-06-01,119,81.8,Tablet,SD
S215514,U4827,S025,2024-03-01,32,91.1,Tablet,SD
S215515,U4827,M018,2024-08-09,83,99.3,Mobile,HD
S215516,U4827,M192,2024-04-16,128,91.3,Desktop,SD
S215517,U4827,M103,2024-06-01,156,100.0,Desktop,SD
S215518,U4827,S044,2024-03-09,33,73.1,Smart TV,HD
S215519,U4827,M022,2024-03-28,121,82.3,Tablet,HD
S215520,U4827,M178,2024-03-19,138,82.2,Mobile,HD
S215521,U4827,M021,2024-01-21,148,100.0,Smart TV,HD
S215522,U4827,S016,2024-06-27,45,83.0,Mobile,HD
S215523,U4827,M061,2024-04-04,90,91.1,Mobile,HD
S215524,U4827,M097,2024-03-16,131,100.0,Desktop,4K
S215525,U4827,S061,2024-01-08,38,77.4,Tablet,HD
S215526,U4827,M047,2024-05-26,120,100.0,Gaming Console,HD
S215527,U4827,M108,2024-06-19,80,70.4,Smart TV,HD
S215528,U4827,M067,2024-08-18,126,100.0,Mobile,HD
S215529,U4827,S094,2024-08-10,35,78.4,Desktop,HD
S215530,U4827,M119,2024-01-30,126,91.4,Smart TV,HD
S215531,U4827,M118,2024-02-06,102,83.4,Desktop,HD
S215532,U4827,M158,2024-08-24,153,89.5,Mobile,SD
S215533,U4827,S030,2024-02-17,58,100.0,Mobile,HD
S215534,U4827,M196,2024-03-08,81,81.0,Smart TV,HD
S215535,U4827,M161,2024-03-19,99,94.7,Desktop,HD
S215536,U4827,M198,2024-02-29,55,57.4,Gaming Console,HD
S215537,U4827,S002,2024-01-24,19,97.0,Smart TV,4K
S215538,U4827,S090,2024-06-28,46,94.5,Mobile,HD
S215539,U4827,M161,2024-01-20,105,100.0,Mobile,SD
S215540,U4827,S030,2024-02-19,47,82.4,Tablet,HD
S215541,U4827,S082,2024-04-25,43,93.7,Smart TV,4K
S215542,U4827,M082,2024-07-04,133,99.0,Smart TV,4K
S215543,U4827,M036,2024-07-24,83,83.1,Smart TV,4K
S215544,U4827,M191,2024-03-24,138,100.0,Mobile,SD
S215545,U4827,M183,2024-08-25,87,100.0,Smart TV,HD
S215546,U4827,S093,2024-03-20,40,86.1,Mobile,HD
S215547,U4827,M043,2024-05-25,134,100.0,Mobile,HD
S215548,U4827,M162,2024-07-25,106,91.5,Mobile,HD
S215549,U4827,S096,2024-03-05,43,72.5,Smart TV,SD
S215550,U4827,M073,2024-05-17,114,81.5,Smart TV,HD
S215551,U4827,M124,2024-02-24,151,100.0,Mobile,SD
S215552,U4827,M088,2024-02-27,118,81.2,Smart TV,HD
S215553,U4827,M094,2024-08-25,138,80.2,Mobile,HD
S215554,U4827,S052,2024-06-28,52,94.7,Desktop,4K
S215555,U4827,S051,2024-04-02,18,81.4,Smart TV,HD
S215556,U4827,S033,2024-06-09,21,75.2,Smart TV,HD
S215557,U4827,S092,2024-08-18,58,100.0,Mobile,SD
S215558,U4827,M187,2024-07-25,127,81.9,Mobile,SD
S215559,U4827,S042,2024-03-11,44,87.1,Tablet,HD
S215560,U4827,S078,2024-08-30,23,92.6,Smart TV,HD
S215561,U4827,M041,2024-03-23,117,100.0,Desktop,4K
S215562,U4827,S025,2024-03-11,31,87.6,Mobile,4K
S215563,U4827,M120,2024-02-12,102,98.5,Mobile,HD
S215564,U4827,M169,2024-06-24,148,94.6,Smart TV,HD
S215565,U4827,M118,2024-04-26,100,81.7,Mobile,4K
S215566,U4827,M138,2024-01-07,110,75.0,Desktop,HD
S215567,U4827,S051,2024-03-20,21,93.5,Mobile,SD
S215568,U4827,M162,2024-02-08,112,97.0,Smart TV,4K
S215569,U4828,S086,2024-06-22,57,100.0,Mobile,HD
S215570,U4828,M076,2024-02-19,65,39.5,Mobile,HD
S215571,U4828,M090,2024-05-01,30,35.7,Desktop,HD
S215572,U4828,M009,2024-03-13,81,90.6,Smart TV,4K
S215573,U4828,M138,2024-05-21,45,30.7,Mobile,HD
S215574,U4828,S009,2024-03-27,13,35.2,Desktop,4K
S215575,U4828,M181,2024-06-01,114,91.2,Smart TV,4K
S215576,U4828,S040,2024-06-25,19,56.1,Tablet,HD
S215577,U4828,M188,2024-07-25,39,35.1,Mobile,HD
S215578,U4828,M157,2024-08-08,98,96.9,Mobile,SD
S215579,U4828,S097,2024-01-24,26,66.0,Tablet,HD
S215580,U4828,M166,2024-01-23,40,25.9,Smart TV,HD
S215581,U4828,M193,2024-06-21,12,13.7,Desktop,4K
S215582,U4828,S074,2024-07-22,38,82.4,Mobile,SD
S215583,U4828,S074,2024-08-24,47,100.0,Mobile,SD
S215584,U4828,M166,2024-08-25,147,95.5,Smart TV,HD
S215585,U4828,S001,2024-03-23,14,28.8,Desktop,HD
S215586,U4828,M011,2024-04-14,81,100.0,Mobile,HD
S215587,U4828,S064,2024-05-12,24,65.9,Mobile,HD
S215588,U4828,M041,2024-01-15,78,67.1,Desktop,4K
S215589,U4828,M105,2024-05-10,66,64.2,Mobile,HD
S215590,U4828,M005,2024-03-28,116,69.1,Smart TV,HD
S215591,U4828,S085,2024-08-20,18,72.6,Smart TV,HD
S215592,U4828,M036,2024-06-14,36,36.4,Smart TV,4K
S215593,U4828,S077,2024-03-12,15,66.5,Mobile,SD
S215594,U4828,M012,2024-05-04,24,23.7,Mobile,4K
S215595,U4828,S066,2024-01-15,21,61.6,Gaming Console,HD
S215596,U4828,M048,2024-06-19,85,82.5,Mobile,HD
S215597,U4828,M133,2024-05-18,123,100.0,Mobile,HD
S215598,U4828,S086,2024-06-11,37,65.2,Smart TV,HD
S215599,U4828,M123,2024-07-06,92,78.5,Mobile,4K
S215600,U4828,S071,2024-05-29,36,98.4,Mobile,SD
S215601,U4828,S048,2024-04-14,29,100.0,Mobile,HD
S215602,U4828,S030,2024-03-05,55,95.4,Smart TV,HD
S215603,U4828,M002,2024-03-30,24,16.7,Mobile,SD
S215604,U4828,M139,2024-02-01,113,88.2,Mobile,SD
S215605,U4828,M066,2024-06-14,82,61.3,Mobile,SD
S215606,U4828,M144,2024-04-02,20,18.6,Tablet,4K
S215607,U4828,M100,2024-03-20,43,30.2,Smart TV,SD
S215608,U4828,S095,2024-01-02,23,72.7,Mobile,SD
S215609,U4828,S060,2024-08-05,28,70.6,Mobile,HD
S215610,U4828,S095,2024-03-19,3,11.0,Tablet,HD
S215611,U4828,M119,2024-03-17,138,100.0,Gaming Console,SD
S215612,U4828,M174,2024-03-10,81,100.0,Mobile,HD
S215613,U4829,M006,2024-04-26,93,59.6,Smart TV,4K
S215614,U4829,S039,2024-04-11,41,80.7,Desktop,4K
S215615,U4829,S030,2024-06-12,51,89.3,Smart TV,4K
S215616,U4829,S024,2024-03-20,42,87.6,Tablet,SD
S215617,U4829,S070,2024-02-16,49,89.7,Mobile,SD
S215618,U4829,M015,2024-08-20,93,52.7,Smart TV,4K
S215619,U4829,M052,2024-06-11,105,87.7,Smart TV,4K
S215620,U4829,M024,2024-04-04,141,88.9,Smart TV,SD
S215621,U4829,M089,2024-01-01,85,79.8,Desktop,HD
S215622,U4829,M021,2024-02-19,119,81.0,Desktop,HD
S215623,U4829,S067,2024-01-13,47,79.5,Smart TV,SD
S215624,U4829,M002,2024-06-21,140,96.5,Smart TV,4K
S215625,U4829,M121,2024-08-14,111,73.0,Smart TV,HD
S215626,U4829,M052,2024-02-04,120,100.0,Mobile,SD
S215627,U4829,M014,2024-05-22,117,96.0,Desktop,HD
S215628,U4829,S050,2024-02-15,35,91.6,Mobile,HD
S215629,U4829,M051,2024-02-03,155,100.0,Tablet,HD
S215630,U4829,M176,2024-02-01,138,85.0,Smart TV,SD
S215631,U4829,M065,2024-08-21,84,82.4,Mobile,SD
S215632,U4829,M115,2024-05-20,79,95.6,Smart TV,4K
S215633,U4829,M193,2024-06-09,90,100.0,Tablet,SD
S215634,U4829,S093,2024-01-19,43,92.4,Tablet,SD
S215635,U4829,M103,2024-06-11,150,96.5,Mobile,HD
S215636,U4829,M108,2024-08-19,88,77.8,Mobile,4K
S215637,U4829,S026,2024-01-25,56,95.4,Smart TV,4K
S215638,U4829,M042,2024-03-14,97,59.6,Desktop,4K
S215639,U4829,M172,2024-07-02,75,53.9,Smart TV,HD
S215640,U4829,M023,2024-07-19,129,88.4,Smart TV,HD
S215641,U4829,M156,2024-03-03,175,100.0,Mobile,SD
S215642,U4829,M070,2024-05-08,153,89.8,Smart TV,HD
S215643,U4829,M071,2024-02-11,102,100.0,Mobile,HD
S215644,U4829,S076,2024-01-01,40,83.1,Smart TV,4K
S215645,U4829,S015,2024-01-28,30,100.0,Desktop,4K
S215646,U4829,M147,2024-03-10,93,100.0,Desktop,HD
S215647,U4829,M145,2024-03-26,143,86.7,Smart TV,4K
S215648,U4829,S016,2024-01-04,50,91.0,Mobile,SD
S215649,U4830,M030,2024-07-31,90,62.4,Mobile,HD
S215650,U4830,M133,2024-02-19,99,80.9,Smart TV,SD
S215651,U4830,M143,2024-04-20,105,69.5,Mobile,HD
S215652,U4830,S082,2024-01-05,41,91.1,Tablet,HD
S215653,U4830,M111,2024-06-13,80,83.5,Desktop,SD
S215654,U4830,M138,2024-06-07,92,63.2,Desktop,4K
S215655,U4830,M200,2024-06-25,73,60.1,Tablet,HD
S215656,U4830,M115,2024-05-27,15,19.1,Smart TV,HD
S215657,U4830,S056,2024-02-28,45,77.8,Desktop,4K
S215658,U4830,M140,2024-08-18,48,44.6,Tablet,SD
S215659,U4830,M191,2024-07-01,76,55.1,Smart TV,4K
S215660,U4830,S070,2024-08-28,47,85.9,Gaming Console,SD
S215661,U4830,M127,2024-05-12,71,40.0,Mobile,HD
S215662,U4830,M184,2024-08-01,44,53.4,Mobile,HD
S215663,U4830,S087,2024-03-12,20,38.0,Smart TV,HD
S215664,U4830,S050,2024-03-17,39,100.0,Smart TV,SD
S215665,U4830,S090,2024-05-13,35,73.1,Mobile,HD
S215666,U4830,M060,2024-03-09,85,70.4,Mobile,HD
S215667,U4830,M002,2024-01-20,122,83.7,Tablet,HD
S215668,U4830,S078,2024-05-16,13,52.2,Mobile,HD
S215669,U4830,M049,2024-03-13,70,56.0,Smart TV,4K
S215670,U4830,S066,2024-03-16,17,49.0,Desktop,HD
S215671,U4830,S071,2024-03-08,21,57.3,Tablet,SD
S215672,U4830,M157,2024-06-07,96,94.2,Tablet,HD
S215673,U4830,M179,2024-07-18,132,75.7,Desktop,HD
S215674,U4831,S009,2024-01-25,9,25.8,Mobile,HD
S215675,U4831,M011,2024-07-03,12,15.4,Mobile,HD
S215676,U4831,S083,2024-02-15,51,97.4,Mobile,HD
S215677,U4831,M116,2024-08-02,100,74.0,Mobile,HD
S215678,U4831,M102,2024-02-17,116,79.2,Mobile,4K
S215679,U4831,M183,2024-07-06,47,54.3,Mobile,HD
S215680,U4831,M001,2024-02-09,27,15.1,Smart TV,4K
S215681,U4831,S063,2024-05-17,39,77.2,Mobile,HD
S215682,U4831,S070,2024-08-09,44,80.1,Smart TV,HD
S215683,U4831,M126,2024-01-19,97,87.3,Smart TV,HD
S215684,U4831,M111,2024-03-24,35,37.0,Smart TV,SD
S215685,U4831,M107,2024-06-17,56,62.3,Mobile,HD
S215686,U4831,S011,2024-08-13,34,88.9,Mobile,SD
S215687,U4831,M066,2024-03-06,74,55.2,Tablet,HD
S215688,U4831,M061,2024-04-26,83,84.4,Smart TV,HD
S215689,U4831,S020,2024-05-05,25,70.6,Smart TV,4K
S215690,U4831,M095,2024-05-22,78,60.1,Tablet,HD
S215691,U4831,M021,2024-04-26,74,50.2,Smart TV,SD
S215692,U4831,M087,2024-06-19,95,68.9,Mobile,SD
S215693,U4831,M114,2024-01-31,100,65.5,Smart TV,HD
S215694,U4831,M068,2024-03-13,117,69.6,Mobile,HD
S215695,U4831,S021,2024-01-03,30,67.5,Desktop,SD
S215696,U4831,M186,2024-07-16,102,66.7,Desktop,HD
S215697,U4831,S050,2024-04-17,32,82.2,Smart TV,4K
S215698,U4831,S046,2024-04-05,15,75.4,Gaming Console,SD
S215699,U4831,M044,2024-07-04,105,79.1,Smart TV,SD
S215700,U4831,M153,2024-03-03,179,100.0,Smart TV,HD
S215701,U4831,M089,2024-02-15,31,29.2,Smart TV,4K
S215702,U4831,M138,2024-04-14,102,69.5,Smart TV,4K
S215703,U4831,M041,2024-01-13,117,100.0,Desktop,4K
S215704,U4831,M044,2024-04-15,20,15.1,Mobile,HD
S215705,U4831,M110,2024-06-19,58,46.2,Mobile,SD
S215706,U4831,M151,2024-08-18,134,91.5,Smart TV,HD
S215707,U4831,S070,2024-06-02,55,100.0,Gaming Console,4K
S215708,U4831,M128,2024-03-26,126,89.3,Desktop,SD
S215709,U4831,S030,2024-07-07,58,100.0,Mobile,SD
S215710,U4831,M122,2024-03-31,65,41.8,Mobile,HD
S215711,U4831,S014,2024-05-20,45,76.1,Gaming Console,SD
S215712,U4831,M068,2024-07-18,160,94.8,Mobile,SD
S215713,U4831,M031,2024-05-31,75,72.2,Desktop,HD
S215714,U4831,M166,2024-06-21,123,79.6,Desktop,SD
S215715,U4831,S091,2024-07-25,21,78.2,Smart TV,HD
S215716,U4831,M009,2024-07-16,56,62.3,Smart TV,HD
S215717,U4831,M110,2024-08-13,52,41.3,Mobile,HD
S215718,U4831,S084,2024-01-15,24,46.6,Smart TV,HD
S215719,U4831,M031,2024-07-29,66,63.9,Smart TV,HD
S215720,U4831,S048,2024-02-23,22,79.2,Mobile,HD
S215721,U4831,M014,2024-01-21,122,100.0,Mobile,SD
S215722,U4831,S042,2024-05-17,34,67.3,Mobile,HD
S215723,U4831,S058,2024-03-30,51,89.8,Desktop,HD
S215724,U4831,M102,2024-04-27,61,42.0,Mobile,HD
S215725,U4831,M134,2024-04-13,22,17.0,Mobile,SD
S215726,U4831,M186,2024-07-27,104,67.8,Mobile,HD
S215727,U4831,S013,2024-05-11,48,93.7,Tablet,HD
S215728,U4831,M115,2024-06-18,46,56.4,Desktop,HD
S215729,U4831,S042,2024-03-08,46,90.4,Smart TV,SD
S215730,U4831,S024,2024-05-10,10,22.3,Mobile,HD
S215731,U4831,S098,2024-03-24,52,91.5,Mobile,HD
S215732,U4831,M092,2024-03-20,59,41.2,Desktop,4K
S215733,U4831,S059,2024-02-22,24,89.3,Smart TV,HD
S215734,U4832,M043,2024-07-02,114,85.8,Tablet,4K
S215735,U4832,S098,2024-07-06,42,75.4,Smart TV,4K
S215736,U4832,M061,2024-02-12,75,76.5,Mobile,SD
S215737,U4832,M108,2024-04-02,83,73.6,Tablet,4K
S215738,U4832,M053,2024-05-06,75,46.5,Mobile,HD
S215739,U4832,M053,2024-07-03,30,18.6,Smart TV,HD
S215740,U4832,M021,2024-01-24,128,86.6,Desktop,SD
S215741,U4832,M193,2024-08-19,14,16.1,Mobile,HD
S215742,U4832,M075,2024-06-23,120,96.6,Mobile,4K
S215743,U4832,M109,2024-08-29,43,30.3,Mobile,HD
S215744,U4832,M170,2024-07-06,94,75.7,Mobile,SD
S215745,U4832,M077,2024-05-31,86,85.3,Smart TV,4K
S215746,U4832,M087,2024-01-20,92,66.9,Mobile,HD
S215747,U4832,M149,2024-06-28,27,22.9,Smart TV,HD
S215748,U4832,M085,2024-02-17,150,100.0,Smart TV,SD
S215749,U4832,S036,2024-08-07,14,41.1,Smart TV,SD
S215750,U4832,M031,2024-06-03,89,85.8,Smart TV,4K
S215751,U4832,S090,2024-07-04,35,73.0,Desktop,HD
S215752,U4832,M056,2024-05-15,74,84.4,Tablet,4K
S215753,U4832,M097,2024-02-17,130,99.5,Smart TV,4K
S215754,U4832,M123,2024-02-02,84,71.7,Smart TV,HD
S215755,U4832,M112,2024-04-20,167,100.0,Tablet,SD
S215756,U4832,S019,2024-03-27,24,61.6,Smart TV,HD
S215757,U4832,S029,2024-02-02,33,79.5,Mobile,HD
S215758,U4832,M039,2024-01-07,65,63.2,Desktop,SD
S215759,U4832,S081,2024-01-29,6,22.6,Desktop,4K
S215760,U4832,M009,2024-03-06,84,93.3,Smart TV,SD
S215761,U4832,S091,2024-03-01,3,12.2,Mobile,HD
S215762,U4832,M055,2024-02-23,141,99.6,Smart TV,HD
S215763,U4832,S009,2024-03-25,25,66.8,Mobile,HD
S215764,U4832,M136,2024-06-04,59,59.7,Mobile,HD
S215765,U4832,S074,2024-05-06,46,99.8,Mobile,SD
S215766,U4832,S063,2024-07-03,37,73.0,Smart TV,4K
S215767,U4832,M012,2024-01-26,26,25.4,Smart TV,4K
S215768,U4832,M053,2024-02-27,81,50.6,Smart TV,HD
S215769,U4832,S092,2024-07-25,41,72.0,Mobile,SD
S215770,U4832,S005,2024-05-09,17,61.1,Mobile,HD
S215771,U4832,M005,2024-05-26,145,85.9,Smart TV,SD
S215772,U4832,M009,2024-07-14,89,99.9,Gaming Console,HD
S215773,U4832,M033,2024-07-10,56,47.1,Mobile,HD
S215774,U4832,S087,2024-03-06,41,76.3,Desktop,HD
S215775,U4832,S019,2024-07-08,19,49.2,Mobile,HD
S215776,U4832,M067,2024-06-30,108,85.8,Mobile,4K
S215777,U4832,M096,2024-02-06,39,46.3,Mobile,HD
S215778,U4832,M175,2024-01-04,44,32.4,Smart TV,SD
S215779,U4832,S037,2024-04-28,5,13.4,Mobile,SD
S215780,U4832,M077,2024-03-17,65,65.0,Tablet,HD
S215781,U4832,M096,2024-06-29,73,86.6,Mobile,HD
S215782,U4832,M083,2024-07-25,61,53.4,Mobile,HD
S215783,U4832,M080,2024-03-21,43,43.7,Mobile,HD
S215784,U4832,M032,2024-05-02,105,79.4,Mobile,4K
S215785,U4832,S080,2024-06-15,32,94.5,Desktop,HD
S215786,U4832,M111,2024-06-19,52,54.0,Tablet,HD
S215787,U4832,M133,2024-01-18,102,83.4,Tablet,HD
S215788,U4832,S029,2024-08-09,12,29.2,Mobile,HD
S215789,U4832,S096,2024-06-04,14,24.2,Smart TV,HD
S215790,U4832,M180,2024-01-14,128,78.0,Smart TV,HD
S215791,U4832,M159,2024-07-22,26,27.0,Smart TV,SD
S215792,U4832,S017,2024-03-19,25,67.0,Smart TV,HD
S215793,U4833,M132,2024-03-04,89,84.7,Mobile,HD
S215794,U4833,S022,2024-08-30,20,56.7,Tablet,HD
S215795,U4833,M090,2024-05-06,75,87.7,Smart TV,4K
S215796,U4833,M039,2024-07-11,72,70.5,Smart TV,4K
S215797,U4833,M101,2024-03-06,88,58.0,Smart TV,HD
S215798,U4833,S050,2024-03-25,38,98.7,Desktop,4K
S215799,U4833,M095,2024-04-26,81,62.0,Tablet,SD
S215800,U4833,M109,2024-03-01,129,90.4,Smart TV,4K
S215801,U4833,S028,2024-06-24,24,55.5,Smart TV,HD
S215802,U4833,S018,2024-03-28,35,96.5,Desktop,4K
S215803,U4833,M060,2024-08-14,105,86.1,Desktop,HD
S215804,U4833,S093,2024-07-29,41,87.8,Desktop,4K
S215805,U4833,M178,2024-04-29,142,84.1,Tablet,SD
S215806,U4833,M021,2024-03-01,122,82.6,Mobile,HD
S215807,U4833,S046,2024-07-01,10,51.5,Mobile,HD
S215808,U4833,M162,2024-07-17,101,87.2,Smart TV,HD
S215809,U4833,S092,2024-04-01,42,73.8,Smart TV,HD
S215810,U4833,M150,2024-05-25,80,66.0,Smart TV,4K
S215811,U4833,M077,2024-08-10,101,100.0,Tablet,HD
S215812,U4833,M043,2024-03-18,133,99.5,Smart TV,4K
S215813,U4833,S040,2024-07-28,34,100.0,Smart TV,HD
S215814,U4833,S071,2024-04-27,37,100.0,Mobile,HD
S215815,U4833,M075,2024-03-16,125,100.0,Smart TV,HD
S215816,U4833,M110,2024-06-04,106,84.1,Desktop,SD
S215817,U4833,S075,2024-06-08,38,100.0,Desktop,HD
S215818,U4833,M131,2024-05-14,168,95.0,Smart TV,HD
S215819,U4833,S038,2024-04-06,52,100.0,Smart TV,4K
S215820,U4833,M160,2024-05-25,160,100.0,Desktop,4K
S215821,U4833,M023,2024-04-01,75,51.2,Mobile,SD
S215822,U4833,M097,2024-05-28,128,98.3,Smart TV,HD
S215823,U4833,M153,2024-02-24,179,100.0,Mobile,4K
S215824,U4833,M014,2024-08-28,110,90.6,Mobile,HD
S215825,U4833,S022,2024-08-28,20,56.0,Smart TV,HD
S215826,U4834,M059,2024-04-22,94,65.0,Smart TV,4K
S215827,U4834,M042,2024-01-31,32,19.9,Desktop,HD
S215828,U4834,M177,2024-08-27,93,56.0,Smart TV,4K
S215829,U4834,M102,2024-04-24,46,31.3,Mobile,HD
S215830,U4834,M106,2024-06-30,67,71.5,Tablet,4K
S215831,U4834,S051,2024-05-05,23,100.0,Smart TV,4K
S215832,U4834,M066,2024-01-07,134,100.0,Tablet,4K
S215833,U4834,M191,2024-01-10,129,93.7,Gaming Console,4K
S215834,U4834,M157,2024-08-29,98,96.3,Tablet,HD
S215835,U4834,S083,2024-03-30,53,100.0,Tablet,HD
S215836,U4834,M067,2024-06-12,82,65.4,Smart TV,HD
S215837,U4834,M087,2024-03-11,66,47.6,Gaming Console,HD
S215838,U4834,M198,2024-04-12,31,32.7,Mobile,SD
S215839,U4834,M132,2024-03-30,106,100.0,Mobile,HD
S215840,U4834,M089,2024-02-11,107,100.0,Mobile,SD
S215841,U4835,M087,2024-03-25,81,58.9,Mobile,HD
S215842,U4835,S099,2024-07-30,26,67.3,Mobile,HD
S215843,U4835,S013,2024-04-28,37,71.6,Mobile,HD
S215844,U4835,S053,2024-07-11,30,70.5,Smart TV,HD
S215845,U4835,M031,2024-04-05,94,91.0,Mobile,HD
S215846,U4835,S011,2024-02-20,34,88.9,Smart TV,HD
S215847,U4835,S017,2024-01-20,37,98.1,Mobile,HD
S215848,U4835,M076,2024-08-18,166,100.0,Smart TV,4K
S215849,U4835,S016,2024-02-05,51,94.3,Mobile,HD
S215850,U4835,S054,2024-04-16,6,12.1,Mobile,HD
S215851,U4835,S097,2024-06-16,40,100.0,Desktop,HD
S215852,U4835,M105,2024-08-06,66,63.5,Smart TV,4K
S215853,U4835,S005,2024-07-26,25,88.9,Smart TV,4K
S215854,U4835,M041,2024-08-17,117,100.0,Mobile,HD
S215855,U4835,M114,2024-01-26,33,21.5,Smart TV,4K
S215856,U4835,M025,2024-07-21,162,100.0,Mobile,HD
S215857,U4835,S067,2024-07-13,60,100.0,Mobile,HD
S215858,U4835,S054,2024-04-01,44,80.2,Mobile,4K
S215859,U4835,M072,2024-07-09,63,50.5,Smart TV,HD
S215860,U4835,S004,2024-05-04,9,16.8,Mobile,4K
S215861,U4835,S093,2024-04-23,40,86.0,Mobile,HD
S215862,U4835,M135,2024-06-28,80,47.0,Desktop,4K
S215863,U4835,M140,2024-01-20,81,75.6,Smart TV,HD
S215864,U4835,S002,2024-02-26,19,99.3,Mobile,4K
S215865,U4835,M005,2024-01-17,95,56.4,Smart TV,SD
S215866,U4835,M006,2024-03-25,97,61.8,Mobile,HD
S215867,U4835,M200,2024-08-11,121,99.2,Tablet,HD
S215868,U4835,M073,2024-02-28,127,90.2,Desktop,HD
S215869,U4835,M139,2024-01-06,129,100.0,Tablet,HD
S215870,U4835,M092,2024-04-05,66,46.1,Mobile,HD
S215871,U4836,M060,2024-06-14,88,72.7,Mobile,HD
S215872,U4836,M112,2024-02-04,134,80.8,Smart TV,HD
S215873,U4836,S090,2024-07-10,47,96.9,Mobile,SD
S215874,U4836,S065,2024-08-26,29,68.0,Mobile,HD
S215875,U4836,M065,2024-01-18,69,68.2,Smart TV,HD
S215876,U4836,M075,2024-07-28,122,98.3,Smart TV,4K
S215877,U4836,M007,2024-01-10,97,71.5,Smart TV,4K
S215878,U4836,M185,2024-07-07,109,74.9,Desktop,HD
S215879,U4836,M104,2024-06-17,59,54.4,Smart TV,HD
S215880,U4836,M118,2024-02-22,110,90.0,Mobile,HD
S215881,U4836,M128,2024-01-29,52,36.8,Mobile,HD
S215882,U4836,S017,2024-07-20,38,100.0,Mobile,HD
S215883,U4836,M119,2024-06-03,113,82.1,Smart TV,4K
S215884,U4836,S011,2024-05-11,39,100.0,Mobile,4K
S215885,U4836,S058,2024-04-06,41,72.4,Mobile,4K
S215886,U4836,M175,2024-06-22,114,82.7,Desktop,HD
S215887,U4836,M063,2024-08-06,58,56.0,Desktop,HD
S215888,U4836,M188,2024-02-01,23,20.5,Mobile,HD
S215889,U4836,S078,2024-07-22,23,93.6,Mobile,SD
S215890,U4836,M124,2024-06-10,100,66.4,Mobile,SD
S215891,U4836,S051,2024-05-27,18,82.5,Desktop,HD
S215892,U4836,S028,2024-01-06,34,75.9,Desktop,HD
S215893,U4836,M147,2024-04-29,51,55.9,Desktop,4K
S215894,U4836,M159,2024-05-18,97,100.0,Tablet,4K
S215895,U4836,M043,2024-02-14,106,79.2,Smart TV,HD
S215896,U4836,S056,2024-07-14,59,100.0,Smart TV,4K
S215897,U4836,M163,2024-03-13,9,11.4,Desktop,HD
S215898,U4836,S006,2024-07-26,11,37.5,Mobile,HD
S215899,U4836,M070,2024-04-02,33,19.4,Smart TV,4K
S215900,U4836,M180,2024-04-09,71,43.2,Mobile,SD
S215901,U4836,M139,2024-01-29,122,95.0,Smart TV,4K
S215902,U4836,M187,2024-08-09,84,54.2,Smart TV,HD
S215903,U4836,S002,2024-03-12,16,83.4,Tablet,HD
S215904,U4836,S009,2024-01-06,14,39.3,Mobile,HD
S215905,U4836,M028,2024-01-07,75,43.2,Desktop,4K
S215906,U4836,S078,2024-04-09,16,65.5,Desktop,4K
S215907,U4836,M118,2024-08-27,121,98.4,Mobile,SD
S215908,U4836,M145,2024-03-11,104,63.1,Mobile,SD
S215909,U4836,S030,2024-01-09,48,83.4,Mobile,HD
S215910,U4836,M085,2024-02-22,143,95.3,Smart TV,SD
S215911,U4836,S091,2024-06-10,15,56.9,Smart TV,4K
S215912,U4836,M105,2024-02-02,58,56.1,Smart TV,HD
S215913,U4836,M001,2024-02-13,104,58.6,Smart TV,SD
S215914,U4836,M145,2024-07-23,164,98.9,Tablet,4K
S215915,U4836,S052,2024-04-05,11,20.1,Desktop,4K
S215916,U4836,M147,2024-06-27,29,31.8,Smart TV,4K
S215917,U4836,M150,2024-03-31,102,84.3,Desktop,SD
S215918,U4836,S076,2024-06-10,33,68.2,Mobile,SD
