user_id,age,country,subscription_type,registration_date,total_watch_time_hours,registration_month,total_sessions,avg_session_duration,total_session_minutes,avg_completion_rate,high_engagement_rate,weekend_usage_rate,movie_preference_rate,content_variety
U4279,63,Mexico,Basic,2023-01-04,109.8,2023-01,60,66.32,3979,60.6,0.18,0.27,0.72,29
U4280,62,Colombia,Standard,2022-08-21,311.9,2022-08,96,72.65,6974,77.89,0.44,0.3,0.62,49
U4281,51,Argentina,Premium,2024-02-11,524.8,2024-02,172,100.13,17222,88.53,0.72,0.26,0.8,75
U4282,20,Colombia,Premium,2023-10-22,741.1,2023-10,31,120.97,3750,91.61,0.74,0.39,0.87,14
U4283,52,Mexico,Premium,2023-01-20,673.0,2023-01,77,92.77,7143,88.3,0.69,0.35,0.73,38
U4284,33,Mexico,Standard,2023-03-03,325.7,2023-03,49,89.33,4377,85.4,0.59,0.27,0.71,25
U4285,19,Mexico,Premium,2022-10-06,823.1,2022-10,168,92.69,15572,87.19,0.6,0.3,0.72,72
U4286,21,Chile,Standard,2022-04-20,569.5,2022-04,55,82.35,4529,75.12,0.53,0.38,0.76,26
U4287,28,Colombia,Standard,2023-08-20,545.3,2023-08,64,94.39,6041,89.61,0.78,0.42,0.69,34
U4288,23,Colombia,Basic,2022-10-28,215.8,2022-10,39,72.31,2820,61.8,0.31,0.33,0.87,20
U4289,49,Chile,Basic,2022-04-19,473.8,2022-04,92,74.65,6868,63.79,0.14,0.17,0.76,42
U4290,49,Mexico,Premium,2023-07-25,351.2,2023-07,49,102.04,5000,90.57,0.69,0.39,0.78,27
U4291,21,Mexico,Basic,2022-04-04,160.8,2022-04,106,64.8,6869,57.69,0.16,0.31,0.75,46
U4292,29,Mexico,Premium,2022-11-14,1089.7,2022-11,159,94.82,15077,89.35,0.74,0.24,0.69,68
U4293,61,Colombia,Standard,2023-12-28,532.3,2023-12,95,83.48,7931,76.8,0.48,0.31,0.67,43
U4294,40,Mexico,Premium,2023-12-22,864.5,2023-12,74,109.24,8084,89.76,0.7,0.28,0.82,36
U4295,32,Colombia,Standard,2023-07-21,447.0,2023-07,48,74.46,3574,84.14,0.56,0.23,0.6,25
U4296,40,Colombia,Standard,2022-06-25,403.9,2022-06,22,82.5,1815,91.4,0.64,0.45,0.64,11
U4297,50,Mexico,Basic,2022-12-22,263.8,2022-12,64,49.81,3188,62.23,0.19,0.2,0.52,34
U4298,60,Chile,Standard,2022-12-19,377.0,2022-12,116,82.66,9588,80.84,0.53,0.31,0.69,52
U4299,45,Colombia,Basic,2022-12-30,132.9,2022-12,71,77.35,5492,68.91,0.17,0.25,0.82,36
U4300,25,Chile,Premium,2023-01-26,496.3,2023-01,27,91.15,2461,92.61,0.89,0.3,0.59,14
U4301,53,Mexico,Basic,2022-01-13,101.0,2022-01,113,76.17,8607,67.04,0.23,0.34,0.82,53
U4302,27,Chile,Premium,2023-08-15,343.0,2023-08,168,91.89,15437,88.36,0.73,0.22,0.69,78
U4303,35,Chile,Basic,2023-01-24,194.3,2023-01,94,73.88,6945,77.77,0.49,0.22,0.62,41
U4304,49,Chile,Basic,2022-04-26,174.3,2022-04,96,70.86,6803,73.65,0.45,0.36,0.68,48
U4305,37,Mexico,Standard,2023-10-15,109.8,2023-10,155,97.52,15115,87.03,0.73,0.31,0.75,67
U4306,25,Mexico,Basic,2023-09-07,293.4,2023-09,64,80.3,5139,80.13,0.59,0.16,0.69,30
U4307,41,Colombia,Standard,2024-02-29,404.1,2024-02,136,84.07,11434,74.64,0.44,0.32,0.79,64
U4308,23,Mexico,Premium,2022-02-05,1054.4,2022-02,79,100.18,7914,90.59,0.73,0.33,0.72,36
U4309,45,Mexico,Standard,2023-12-07,409.1,2023-12,135,74.61,10072,74.9,0.44,0.27,0.73,67
U4310,33,Chile,Standard,2022-10-04,93.8,2022-10,144,91.71,13206,84.82,0.57,0.3,0.72,60
U4311,39,Chile,Premium,2022-11-03,998.4,2022-11,34,98.53,3350,85.41,0.62,0.26,0.82,16
U4312,46,Colombia,Premium,2023-12-08,578.2,2023-12,153,88.55,13548,84.43,0.63,0.25,0.73,67
U4313,19,Argentina,Premium,2023-01-09,904.3,2023-01,136,86.75,11798,84.82,0.57,0.25,0.69,56
U4314,18,Colombia,Basic,2022-06-13,412.3,2022-06,108,70.82,7649,67.41,0.2,0.24,0.69,50
U4315,61,Chile,Basic,2022-09-27,175.4,2022-09,59,58.1,3428,53.62,0.08,0.1,0.78,29
U4316,60,Argentina,Basic,2022-11-30,211.3,2022-11,68,76.76,5220,70.71,0.29,0.28,0.78,33
U4317,26,Argentina,Basic,2024-03-01,519.2,2024-03,36,92.11,3316,77.62,0.58,0.22,0.89,16
U4318,60,Chile,Basic,2023-07-18,262.6,2023-07,32,48.16,1541,64.95,0.19,0.06,0.53,17
U4319,58,Mexico,Basic,2023-04-02,58.4,2023-04,33,59.85,1975,71.05,0.27,0.27,0.55,13
U4320,44,Chile,Standard,2024-01-17,569.9,2024-01,109,76.72,8362,73.41,0.39,0.39,0.74,51
U4321,56,Mexico,Basic,2022-11-18,388.3,2022-11,59,62.78,3704,59.14,0.14,0.31,0.68,31
U4322,30,Mexico,Standard,2024-02-03,328.1,2024-02,144,90.61,13048,86.92,0.59,0.3,0.69,66
U4323,36,Colombia,Basic,2022-12-16,213.5,2022-12,35,64.51,2258,80.9,0.6,0.17,0.43,20
U4324,32,Mexico,Standard,2022-07-26,442.7,2022-07,38,95.18,3617,84.64,0.53,0.26,0.71,22
U4325,43,Mexico,Standard,2022-07-25,426.5,2022-07,95,67.13,6377,72.19,0.4,0.18,0.58,48
U4326,49,Argentina,Premium,2022-03-07,116.6,2022-03,124,95.65,11860,88.32,0.68,0.3,0.72,60
U4327,51,Peru,Standard,2022-04-03,418.8,2022-04,122,84.11,10262,77.62,0.38,0.26,0.74,62
U4328,32,Mexico,Premium,2023-04-18,50.2,2023-04,69,93.46,6449,91.97,0.83,0.38,0.7,31
U4329,27,Argentina,Basic,2023-01-03,368.0,2023-01,94,84.41,7935,80.75,0.52,0.23,0.7,43
U4330,55,Chile,Standard,2022-03-18,232.9,2022-03,89,78.51,6987,75.64,0.45,0.27,0.69,47
U4331,25,Chile,Basic,2022-03-29,12.0,2022-03,108,95.31,10293,79.03,0.51,0.4,0.85,54
U4332,22,Chile,Standard,2022-11-28,64.0,2022-11,39,89.67,3497,80.48,0.54,0.18,0.79,19
U4333,64,Colombia,Standard,2024-02-20,150.5,2024-02,154,84.27,12978,78.52,0.47,0.29,0.75,65
U4334,35,Argentina,Basic,2022-04-21,23.1,2022-04,56,87.59,4905,78.91,0.5,0.41,0.88,24
U4335,30,Mexico,Premium,2023-02-04,976.9,2023-02,189,101.27,19140,91.04,0.77,0.38,0.79,73
U4336,28,Mexico,Basic,2024-01-09,173.1,2024-01,19,86.21,1638,74.66,0.42,0.42,0.89,9
U4337,25,Colombia,Premium,2023-02-24,535.4,2023-02,65,91.75,5964,90.36,0.83,0.17,0.68,35
U4338,28,Mexico,Standard,2022-09-23,177.4,2022-09,110,83.52,9187,86.36,0.6,0.32,0.66,54
U4339,61,Colombia,Basic,2023-10-20,299.1,2023-10,112,71.38,7995,60.87,0.2,0.24,0.8,53
U4340,36,Mexico,Standard,2023-12-23,335.8,2023-12,146,84.42,12325,83.17,0.58,0.29,0.69,63
U4341,52,Argentina,Basic,2023-12-23,115.0,2023-12,29,60.45,1753,66.07,0.31,0.17,0.66,18
U4342,27,Colombia,Premium,2023-08-03,975.5,2023-08,111,84.96,9431,84.87,0.58,0.22,0.76,48
U4343,45,Peru,Basic,2022-07-04,342.9,2022-07,114,57.0,6498,58.1,0.19,0.38,0.74,59
U4344,59,Colombia,Standard,2022-01-08,457.6,2022-01,108,81.72,8826,74.31,0.43,0.23,0.78,47
U4345,48,Argentina,Standard,2023-02-09,411.8,2023-02,129,81.55,10520,76.7,0.53,0.31,0.71,57
U4346,28,Mexico,Standard,2022-12-04,106.4,2022-12,145,95.15,13797,87.33,0.62,0.34,0.76,62
U4347,38,Colombia,Standard,2023-11-17,213.8,2023-11,60,93.98,5639,87.09,0.62,0.27,0.73,30
U4348,24,Chile,Premium,2022-06-18,266.2,2022-06,38,100.16,3806,90.44,0.82,0.29,0.68,19
U4349,21,Peru,Basic,2022-08-18,58.0,2022-08,16,76.69,1227,66.71,0.19,0.31,0.81,8
U4350,36,Mexico,Standard,2022-09-07,518.4,2022-09,108,100.49,10853,86.78,0.68,0.36,0.73,55
U4351,44,Colombia,Basic,2022-06-05,254.6,2022-06,56,63.48,3555,59.52,0.25,0.45,0.75,26
U4352,51,Colombia,Premium,2023-12-09,87.1,2023-12,110,96.41,10605,86.12,0.63,0.35,0.69,49
U4353,48,Mexico,Premium,2023-05-30,172.3,2023-05,30,83.77,2513,87.66,0.73,0.27,0.67,17
U4354,18,Mexico,Basic,2022-02-14,286.6,2022-02,49,64.82,3176,63.64,0.22,0.16,0.69,26
U4355,30,Colombia,Premium,2023-10-24,321.9,2023-10,25,116.16,2904,82.5,0.56,0.08,1.0,12
U4356,40,Mexico,Basic,2022-01-14,266.1,2022-01,105,76.76,8060,75.18,0.44,0.28,0.68,56
U4357,65,Mexico,Standard,2024-02-09,233.6,2024-02,55,78.31,4307,76.75,0.45,0.2,0.71,24
U4358,60,Colombia,Standard,2022-08-09,200.4,2022-08,140,72.59,10163,72.65,0.34,0.25,0.68,66
U4359,25,Argentina,Basic,2024-01-04,454.1,2024-01,13,58.62,762,77.98,0.54,0.23,0.46,8
U4360,38,Colombia,Basic,2022-03-29,53.2,2022-03,80,79.94,6395,73.42,0.35,0.28,0.7,36
U4361,31,Colombia,Basic,2023-02-26,487.6,2023-02,114,77.75,8863,76.32,0.38,0.3,0.72,49
U4362,60,Mexico,Premium,2022-05-14,895.5,2022-05,155,86.88,13466,83.92,0.59,0.23,0.69,69
U4363,21,Peru,Premium,2022-03-05,395.9,2022-03,140,93.46,13084,85.43,0.59,0.28,0.72,67
U4364,31,Argentina,Standard,2023-01-27,516.4,2023-01,104,100.67,10470,86.07,0.64,0.27,0.87,47
U4365,40,Colombia,Standard,2022-04-02,112.0,2022-04,138,91.14,12577,84.67,0.66,0.22,0.79,62
U4366,32,Peru,Standard,2022-12-03,16.9,2022-12,90,81.24,7312,86.23,0.73,0.24,0.62,44
U4367,51,Peru,Basic,2023-10-03,191.4,2023-10,38,61.32,2330,60.23,0.13,0.11,0.58,22
U4368,41,Chile,Standard,2022-08-11,514.8,2022-08,88,71.9,6327,69.3,0.33,0.18,0.76,39
U4369,65,Chile,Basic,2024-01-06,14.4,2024-01,49,68.16,3340,70.2,0.27,0.31,0.63,26
U4370,62,Mexico,Standard,2022-04-30,74.4,2022-04,120,75.03,9004,73.23,0.42,0.22,0.72,55
U4371,22,Argentina,Basic,2023-08-02,314.1,2023-08,43,51.02,2194,58.59,0.19,0.26,0.7,23
U4372,29,Chile,Basic,2022-12-17,369.5,2022-12,102,81.63,8326,75.04,0.36,0.26,0.75,51
U4373,38,Mexico,Premium,2022-07-07,308.6,2022-07,177,97.49,17256,90.81,0.77,0.22,0.71,78
U4374,48,Mexico,Basic,2022-04-07,253.3,2022-04,76,67.95,5164,66.85,0.32,0.33,0.7,37
U4375,31,Colombia,Basic,2023-11-03,269.5,2023-11,48,92.83,4456,73.47,0.46,0.27,0.9,21
U4376,22,Argentina,Standard,2022-12-01,310.3,2022-12,63,86.06,5422,71.2,0.3,0.43,0.84,28
U4377,50,Argentina,Premium,2022-06-22,633.3,2022-06,29,97.17,2818,85.24,0.62,0.17,0.83,16
U4378,34,Colombia,Standard,2023-06-18,107.2,2023-06,27,105.96,2861,91.39,0.85,0.11,0.81,11
U4379,30,Colombia,Standard,2022-11-10,514.7,2022-11,43,82.14,3532,85.84,0.63,0.4,0.65,23
U4380,61,Colombia,Basic,2023-08-22,91.7,2023-08,23,49.57,1140,61.98,0.26,0.22,0.48,13
U4381,63,Mexico,Premium,2022-09-25,516.7,2022-09,151,89.63,13534,87.1,0.68,0.35,0.66,70
U4382,45,Chile,Standard,2023-07-08,523.0,2023-07,39,88.38,3447,79.86,0.51,0.13,0.77,19
U4383,58,Peru,Standard,2023-03-11,87.0,2023-03,97,73.6,7139,78.41,0.4,0.28,0.67,47
U4384,26,Chile,Standard,2023-03-05,311.5,2023-03,116,94.17,10924,85.59,0.62,0.27,0.76,51
U4385,53,Mexico,Standard,2022-06-13,238.3,2022-06,116,92.53,10733,76.24,0.51,0.34,0.85,51
U4386,57,Mexico,Premium,2022-09-09,470.0,2022-09,181,94.15,17041,86.42,0.67,0.26,0.72,75
U4387,65,Argentina,Premium,2023-12-19,196.0,2023-12,146,88.02,12851,85.29,0.6,0.32,0.68,64
U4388,34,Mexico,Basic,2022-11-11,456.7,2022-11,56,91.41,5119,80.83,0.55,0.27,0.8,28
U4389,22,Chile,Premium,2023-04-25,430.2,2023-04,142,88.55,12574,85.46,0.63,0.18,0.69,72
U4390,64,Mexico,Basic,2022-02-28,111.8,2022-02,92,68.01,6257,63.82,0.25,0.24,0.72,46
U4391,59,Mexico,Standard,2023-07-17,196.5,2023-07,139,88.83,12347,74.54,0.36,0.36,0.78,64
U4392,35,Colombia,Standard,2022-11-18,321.1,2022-11,77,99.42,7655,91.02,0.81,0.32,0.71,39
U4393,55,Chile,Basic,2023-02-23,38.3,2023-02,111,64.02,7106,65.75,0.32,0.29,0.75,50
U4394,44,Mexico,Premium,2023-01-14,88.4,2023-01,37,96.84,3583,91.09,0.7,0.3,0.68,18
U4395,52,Colombia,Premium,2023-07-23,533.5,2023-07,134,101.6,13614,84.88,0.54,0.28,0.79,58
U4396,46,Mexico,Standard,2022-09-16,394.2,2022-09,103,79.15,8152,77.44,0.47,0.36,0.71,52
U4397,35,Argentina,Standard,2022-03-04,595.7,2022-03,25,112.8,2820,90.65,0.76,0.32,0.84,13
U4398,62,Argentina,Basic,2022-10-31,339.4,2022-10,106,59.36,6292,60.44,0.2,0.27,0.69,53
U4399,36,Mexico,Standard,2023-12-17,346.3,2023-12,84,72.26,6070,85.3,0.6,0.19,0.6,43
U4400,37,Mexico,Premium,2023-05-29,375.1,2023-05,37,76.7,2838,91.13,0.76,0.27,0.59,14
U4401,44,Argentina,Standard,2022-07-30,320.1,2022-07,47,71.45,3358,76.78,0.43,0.32,0.66,25
U4402,33,Colombia,Basic,2022-06-13,129.7,2022-06,87,90.89,7907,78.7,0.43,0.15,0.78,41
U4403,53,Chile,Basic,2023-07-29,444.9,2023-07,70,67.87,4751,63.18,0.24,0.31,0.7,39
U4404,61,Argentina,Standard,2023-08-18,288.4,2023-08,49,71.73,3515,77.06,0.53,0.22,0.55,28
U4405,49,Peru,Basic,2022-06-27,251.8,2022-06,84,78.19,6568,68.1,0.31,0.23,0.73,45
U4406,65,Mexico,Premium,2022-01-14,669.3,2022-01,84,85.51,7183,90.85,0.8,0.19,0.65,40
U4407,45,Mexico,Standard,2022-09-13,68.9,2022-09,103,77.31,7963,75.5,0.41,0.16,0.68,45
U4408,22,Mexico,Standard,2022-06-17,145.6,2022-06,102,77.54,7909,71.63,0.43,0.32,0.73,46
U4409,48,Peru,Basic,2023-04-25,462.6,2023-04,82,71.45,5859,64.96,0.29,0.27,0.73,41
U4410,24,Mexico,Premium,2023-12-08,281.0,2023-12,82,94.6,7757,86.8,0.66,0.27,0.76,38
U4411,20,Mexico,Premium,2023-10-13,236.1,2023-10,78,93.32,7279,83.39,0.53,0.24,0.81,35
U4412,27,Argentina,Premium,2024-02-19,140.7,2024-02,50,99.4,4970,91.2,0.78,0.3,0.68,25
U4413,31,Colombia,Basic,2023-06-06,238.8,2023-06,111,88.39,9811,75.79,0.41,0.32,0.76,48
U4414,27,Argentina,Standard,2022-12-13,44.2,2022-12,31,94.9,2942,89.38,0.68,0.32,0.77,17
U4415,53,Mexico,Basic,2022-08-22,172.4,2022-08,18,75.22,1354,60.08,0.28,0.17,0.83,8
U4416,28,Colombia,Premium,2023-11-26,252.5,2023-11,110,103.84,11422,89.72,0.72,0.21,0.79,53
U4417,58,Argentina,Basic,2023-01-20,342.8,2023-01,94,63.55,5974,64.99,0.29,0.32,0.59,44
U4418,51,Mexico,Basic,2023-04-23,58.6,2023-04,96,80.96,7772,68.25,0.4,0.3,0.75,47
U4419,21,Colombia,Standard,2023-01-28,363.9,2023-01,104,89.6,9318,78.53,0.56,0.36,0.77,44
U4420,60,Mexico,Basic,2023-12-28,437.0,2023-12,56,69.55,3895,63.58,0.18,0.29,0.75,23
U4421,45,Chile,Basic,2023-11-24,496.3,2023-11,84,74.67,6272,63.92,0.19,0.23,0.76,36
U4422,43,Mexico,Standard,2022-01-05,490.6,2022-01,78,86.45,6743,81.52,0.59,0.41,0.71,44
U4423,27,Mexico,Premium,2024-02-16,342.1,2024-02,192,96.44,18517,91.49,0.81,0.27,0.75,81
U4424,23,Mexico,Standard,2023-03-23,370.3,2023-03,50,91.74,4587,73.23,0.24,0.4,0.92,23
U4425,19,Peru,Basic,2022-11-29,432.0,2022-11,56,61.75,3458,64.55,0.32,0.16,0.61,29
U4426,21,Argentina,Basic,2022-08-24,316.6,2022-08,72,87.15,6275,71.45,0.47,0.36,0.76,31
U4427,44,Argentina,Standard,2022-03-10,559.7,2022-03,102,77.47,7902,76.45,0.51,0.32,0.7,43
U4428,25,Mexico,Standard,2023-01-23,327.4,2023-01,136,92.4,12567,86.23,0.64,0.25,0.79,66
U4429,30,Argentina,Standard,2023-09-27,177.0,2023-09,71,90.56,6430,83.65,0.52,0.28,0.77,33
U4430,28,Mexico,Basic,2023-01-04,486.0,2023-01,83,96.9,8043,82.02,0.47,0.46,0.77,42
U4431,22,Argentina,Standard,2022-04-07,443.8,2022-04,62,70.92,4397,74.16,0.5,0.21,0.71,27
U4432,24,Chile,Standard,2022-07-14,412.4,2022-07,66,78.53,5183,73.9,0.38,0.21,0.67,30
U4433,53,Argentina,Standard,2023-08-04,401.5,2023-08,162,80.34,13015,74.27,0.38,0.33,0.74,71
U4434,48,Peru,Standard,2023-12-19,138.6,2023-12,110,81.2,8932,77.41,0.54,0.28,0.71,49
U4435,57,Peru,Standard,2022-03-31,253.3,2022-03,77,82.35,6341,76.54,0.52,0.22,0.73,35
U4436,45,Peru,Premium,2022-05-04,791.6,2022-05,129,88.64,11434,86.57,0.65,0.2,0.7,53
U4437,42,Argentina,Basic,2023-08-02,13.9,2023-08,78,69.55,5425,67.14,0.26,0.27,0.76,40
U4438,19,Mexico,Standard,2022-01-14,363.7,2022-01,150,81.01,12152,74.78,0.46,0.31,0.79,70
U4439,62,Mexico,Basic,2022-03-18,165.7,2022-03,35,57.74,2021,62.88,0.2,0.34,0.6,19
U4440,32,Colombia,Premium,2022-04-29,70.7,2022-04,188,100.93,18974,91.0,0.82,0.27,0.76,70
U4441,48,Colombia,Standard,2023-02-21,482.7,2023-02,53,85.98,4557,77.3,0.38,0.23,0.77,26
U4442,46,Chile,Premium,2022-10-20,819.3,2022-10,86,95.12,8180,86.98,0.65,0.42,0.77,38
U4443,57,Colombia,Basic,2023-08-04,189.5,2023-08,44,94.73,4168,76.41,0.41,0.32,0.82,18
U4444,64,Argentina,Standard,2022-05-16,307.4,2022-05,158,79.8,12609,75.48,0.4,0.22,0.67,71
U4445,61,Mexico,Premium,2022-10-25,372.2,2022-10,25,102.2,2555,89.04,0.8,0.2,0.68,11
U4446,34,Chile,Basic,2022-07-13,94.2,2022-07,20,81.85,1637,77.7,0.55,0.5,0.75,11
U4447,28,Argentina,Premium,2024-01-12,251.6,2024-01,28,98.0,2744,88.94,0.71,0.14,0.82,14
U4448,42,Mexico,Standard,2022-02-24,560.4,2022-02,89,92.84,8263,78.13,0.44,0.27,0.87,40
U4449,30,Colombia,Premium,2023-09-26,390.2,2023-09,83,105.57,8762,89.98,0.72,0.46,0.81,38
U4450,25,Colombia,Standard,2024-01-13,237.8,2024-01,102,90.34,9215,83.75,0.53,0.25,0.72,52
U4451,57,Mexico,Basic,2023-04-15,246.9,2023-04,110,67.27,7400,68.65,0.27,0.31,0.66,51
U4452,39,Colombia,Basic,2022-10-17,387.3,2022-10,81,83.35,6751,72.33,0.4,0.23,0.8,34
U4453,45,Argentina,Premium,2022-11-20,156.5,2022-11,62,86.11,5339,84.22,0.56,0.23,0.65,34
U4454,57,Colombia,Premium,2023-06-14,113.6,2023-06,145,94.95,13768,86.9,0.63,0.34,0.76,60
U4455,22,Peru,Premium,2022-05-28,1027.6,2022-05,185,89.9,16632,83.99,0.53,0.21,0.73,79
U4456,34,Colombia,Premium,2023-06-10,382.0,2023-06,120,95.88,11506,89.83,0.76,0.32,0.69,54
U4457,60,Colombia,Standard,2023-11-01,187.7,2023-11,23,83.39,1918,83.08,0.65,0.48,0.74,13
U4458,59,Mexico,Basic,2022-08-20,148.5,2022-08,62,67.61,4192,66.38,0.23,0.27,0.71,30
U4459,54,Mexico,Basic,2023-06-02,410.2,2023-06,110,62.91,6920,62.17,0.15,0.2,0.65,54
U4460,61,Mexico,Standard,2024-01-25,483.8,2024-01,66,86.08,5681,80.48,0.52,0.33,0.74,34
U4461,18,Chile,Standard,2023-09-16,470.2,2023-09,134,75.43,10108,73.02,0.39,0.26,0.76,62
U4462,20,Colombia,Premium,2023-10-29,365.4,2023-10,139,94.47,13131,84.11,0.58,0.24,0.76,59
U4463,57,Argentina,Premium,2022-06-30,661.7,2022-06,36,89.17,3210,85.24,0.61,0.19,0.83,18
U4464,23,Mexico,Basic,2022-10-16,476.6,2022-10,28,84.68,2371,67.99,0.21,0.11,0.79,15
U4465,45,Mexico,Premium,2022-12-17,939.0,2022-12,97,98.49,9554,85.99,0.6,0.21,0.81,43
U4466,60,Argentina,Standard,2023-04-26,493.9,2023-04,79,69.46,5487,71.57,0.41,0.22,0.75,33
U4467,50,Chile,Premium,2023-03-27,785.8,2023-03,132,81.5,10758,86.88,0.65,0.3,0.61,64
U4468,30,Argentina,Premium,2023-12-22,343.8,2023-12,48,98.56,4731,89.54,0.73,0.33,0.75,21
U4469,48,Peru,Basic,2023-09-19,308.2,2023-09,51,62.57,3191,64.47,0.22,0.2,0.76,23
U4470,52,Mexico,Basic,2023-09-25,421.2,2023-09,73,75.1,5482,62.43,0.18,0.25,0.73,32
U4471,47,Argentina,Basic,2023-12-25,279.5,2023-12,65,71.18,4627,66.71,0.29,0.35,0.68,33
U4472,32,Mexico,Basic,2023-10-03,243.6,2023-10,97,83.56,8105,74.68,0.42,0.29,0.82,47
U4473,28,Argentina,Standard,2023-11-19,412.8,2023-11,33,81.48,2689,84.0,0.52,0.18,0.73,18
U4474,51,Peru,Basic,2022-09-02,214.5,2022-09,64,67.25,4304,68.73,0.28,0.38,0.55,30
U4475,57,Mexico,Standard,2024-01-09,14.7,2024-01,43,81.33,3497,72.0,0.53,0.35,0.84,21
U4476,59,Mexico,Premium,2023-11-28,228.3,2023-11,128,90.07,11529,84.68,0.68,0.23,0.68,58
U4477,42,Mexico,Basic,2022-09-24,277.0,2022-09,34,70.76,2406,62.06,0.32,0.21,0.68,17
U4478,32,Peru,Basic,2023-04-21,348.1,2023-04,69,84.96,5862,76.49,0.45,0.33,0.78,33
U4479,48,Mexico,Standard,2022-05-25,320.1,2022-05,65,74.15,4820,74.09,0.31,0.25,0.69,32
U4480,28,Mexico,Basic,2023-08-24,544.7,2023-08,99,75.35,7460,73.16,0.36,0.29,0.67,48
U4481,29,Colombia,Standard,2022-04-16,123.9,2022-04,145,89.99,13049,86.09,0.62,0.32,0.7,69
U4482,52,Mexico,Basic,2023-12-13,414.8,2023-12,96,67.12,6444,62.79,0.16,0.27,0.82,43
U4483,33,Mexico,Basic,2023-08-05,94.3,2023-08,20,84.3,1686,81.4,0.55,0.35,0.65,12
U4484,40,Mexico,Standard,2023-04-21,380.0,2023-04,131,82.36,10789,84.08,0.65,0.26,0.65,64
U4485,29,Colombia,Basic,2022-05-08,29.4,2022-05,60,85.12,5107,80.08,0.52,0.37,0.75,30
U4486,45,Colombia,Standard,2023-09-17,347.2,2023-09,41,63.51,2604,67.71,0.29,0.17,0.56,23
U4487,38,Argentina,Premium,2022-12-24,934.1,2022-12,123,98.24,12084,89.75,0.76,0.2,0.76,54
U4488,59,Peru,Basic,2023-08-20,388.2,2023-08,78,86.06,6713,68.61,0.29,0.21,0.88,35
U4489,50,Argentina,Basic,2022-12-27,446.2,2022-12,93,72.99,6788,61.81,0.23,0.35,0.77,44
U4490,65,Colombia,Standard,2023-08-06,128.5,2023-08,75,82.28,6171,76.58,0.41,0.36,0.77,40
U4491,37,Mexico,Premium,2024-01-06,251.4,2024-01,166,92.69,15387,88.77,0.75,0.27,0.72,70
U4492,24,Chile,Standard,2022-09-22,441.5,2022-09,23,79.87,1837,63.34,0.0,0.04,0.83,11
U4493,24,Mexico,Basic,2023-08-04,38.5,2023-08,51,79.53,4056,71.19,0.35,0.37,0.76,25
U4494,59,Argentina,Premium,2023-12-26,610.4,2023-12,201,92.72,18637,85.68,0.62,0.28,0.75,83
U4495,42,Argentina,Basic,2023-01-28,33.7,2023-01,125,71.34,8917,66.84,0.27,0.28,0.79,56
U4496,63,Mexico,Basic,2022-10-23,22.0,2022-10,34,74.38,2529,60.42,0.15,0.15,0.76,18
U4497,20,Colombia,Premium,2023-04-22,268.6,2023-04,47,96.47,4534,87.93,0.72,0.36,0.74,23
U4498,43,Chile,Basic,2023-05-27,49.0,2023-05,72,81.08,5838,72.24,0.24,0.35,0.75,34
U4499,34,Argentina,Standard,2023-03-21,60.9,2023-03,110,105.08,11559,86.65,0.64,0.25,0.82,51
U4500,47,Colombia,Standard,2023-04-09,104.1,2023-04,105,82.89,8703,75.19,0.41,0.23,0.8,49
U4501,18,Peru,Basic,2023-12-24,360.5,2023-12,23,62.09,1428,62.76,0.35,0.57,0.87,12
U4502,46,Colombia,Premium,2022-02-23,886.6,2022-02,204,88.87,18129,85.83,0.64,0.35,0.69,90
U4503,27,Mexico,Standard,2022-08-17,310.8,2022-08,129,97.6,12590,88.03,0.7,0.32,0.74,56
U4504,37,Mexico,Standard,2023-01-19,534.5,2023-01,122,86.91,10603,86.62,0.64,0.2,0.64,54
U4505,31,Colombia,Basic,2022-02-02,60.7,2022-02,49,82.88,4061,75.3,0.45,0.33,0.69,26
U4506,60,Colombia,Basic,2023-07-27,427.5,2023-07,64,71.2,4557,73.34,0.34,0.25,0.58,34
U4507,52,Argentina,Basic,2023-10-25,222.4,2023-10,35,56.03,1961,57.07,0.14,0.26,0.71,17
U4508,43,Mexico,Basic,2022-08-25,168.8,2022-08,129,66.69,8603,61.75,0.2,0.33,0.74,52
U4509,22,Chile,Standard,2024-01-03,167.2,2024-01,127,87.14,11067,80.53,0.56,0.25,0.8,63
U4510,58,Mexico,Standard,2023-03-04,210.8,2023-03,62,91.69,5685,77.26,0.47,0.39,0.76,32
U4511,62,Mexico,Basic,2023-01-15,389.2,2023-01,59,74.2,4378,66.95,0.36,0.34,0.8,29
U4512,19,Chile,Standard,2023-09-25,513.6,2023-09,28,82.57,2312,80.23,0.46,0.39,0.71,15
U4513,39,Mexico,Standard,2022-08-11,351.6,2022-08,141,90.1,12704,86.06,0.65,0.28,0.7,67
U4514,49,Mexico,Basic,2023-07-04,72.8,2023-07,100,66.46,6646,63.4,0.12,0.17,0.76,46
U4515,21,Mexico,Standard,2022-10-27,132.2,2022-10,107,80.76,8641,76.34,0.47,0.12,0.79,53
U4516,41,Colombia,Basic,2022-05-23,139.0,2022-05,107,71.27,7626,64.57,0.31,0.22,0.82,48
U4517,64,Colombia,Standard,2022-02-09,369.3,2022-02,68,82.22,5591,75.04,0.38,0.24,0.82,34
U4518,57,Mexico,Basic,2023-12-12,224.4,2023-12,105,58.14,6105,59.21,0.18,0.24,0.67,54
